ID,Name,Age,Nationality
208093,Gerard Moreno Balagueró,28,Spain
244024,Oliver Batista Meier,19,Germany
222562,Rúnar Alex Rúnarsson,25,Iceland
225711,Abdou Diallo,24,France
193105,Alphonse Areola,27,France
234573,Aurélio Gabriel Ulineia Buta,23,Portugal
211147,Valentino Lazaro,24,Austria
181458,Ivan Perii?,31,Croatia
180206,Miralem Pjani?,30,Bosnia Herzegovina
232665,Mauro Arambarri,24,Uruguay
236015,Morgan Gibbs-White,20,England
230065,Suat Serdar,23,Germany
242614,Ionu? Nedelcearu,24,Romania
222028,Julian Weigl,24,Germany
220477,Mattia Caldara,26,Italy
186569,Sven Ulreich,31,Germany
176676,Marcelo Vieira da Silva,32,Brazil
237183,Matías Rojas,24,Paraguay
184941,Alexis Sánchez,31,Chile
210257,Ederson Santana de Moraes,26,Brazil
210455,Jonathan Castro Otto,26,Spain
245396,Vladyslav Supryaga,20,Ukraine
236679,Óscar Melendo Jiménez,22,Spain
239015,Emmanuel Dennis,22,Nigeria
205569,James Ward-Prowse,25,England
246107,Matías Palacios,18,Argentina
135507,Fernando Luiz Rosa,35,Brazil
197965,Luis Miguel Afonso Fernandes,30,Portugal
247257,Roger Ibañez Da Silva,21,Brazil
246002,Luke Matheson,17,England
211454,Mohamed Elneny,27,Egypt
198176,Stefan de Vrij,28,Netherlands
208450,Andreas Hugo Hoelgebaum Pereira,24,Brazil
221445,Lei Wu,28,China PR
220971,Naby Keïta,25,Guinea
207807,Ryan Fraser,26,Scotland
219789,Hamari Traoré,28,Mali
247649,Jarrad Branthwaite,18,England
185103,Aleksandar Kolarov,34,Serbia
238216,Conor Gallagher,20,England
230005,Tom Davies,22,England
192563,Bernd Leno,28,Germany
203574,John Stones,26,England
232639,Ritsu Doan,22,Japan
201153,Álvaro Borja Morata Martín,27,Spain
191043,Alex Sandro Lobo Silva,29,Brazil
252000,Domagoj Bradari?,20,Croatia
234678,Joakim Mæhle,23,Denmark
189332,Jordi Alba Ramos,31,Spain
242374,Musa Barrow,21,Gambia
234730,Valentin Rosier,23,France
207948,Bertrand Traoré,24,Burkina Faso
152729,Gerard Piqué Bernabeu,33,Spain
210008,Adrien Rabiot,25,France
213661,Andreas Christensen,24,Denmark
218339,Mahmoud Dahoud,24,Germany
164859,Theo Walcott,31,England
184087,Toby Alderweireld,31,Belgium
215785,Keita Baldé,25,Senegal
242265,Michael Obafemi,19,Republic of Ireland
224196,Ramy Bensebaini,25,Algeria
233738,Igor Zubeldia Elorza,23,Spain
230965,Nahitan Nández,24,Uruguay
191202,Nemanja Mati?,31,Serbia
227236,André-Franck Zambo Anguissa,24,Cameroon
257612,Sékou Mara,17,France
256970,Adam Karabec,16,Czech Republic
247463,Folarin Balogun,18,England
224258,Kristoffer Ajer,22,Norway
255654,Pierre Kalulu,20,France
244380,Vitaliy Mykolenko,21,Ukraine
208520,Hiroki Sakai,30,Japan
177413,Axel Witsel,31,Belgium
183907,Jérôme Boateng,31,Germany
241671,Dominik Livakovi?,25,Croatia
193082,Juan Cuadrado,32,Colombia
236529,Steven Alzate,21,Colombia
222104,Tosin Adarabioyo,22,England
208418,Yannick Carrasco,26,Belgium
242364,Aliou Traoré,19,France
231240,Emre Mor,22,Turkey
193474,Idrissa Gueye,30,Senegal
233222,Kamil Jó?wiak,22,Poland
183394,Moussa Sissoko,30,France
198784,Alex Oxlade-Chamberlain,26,England
236248,Ben Woodburn,20,Wales
221639,Mariano Díaz Mejía,26,Dominican Republic
248820,Mateu Jaume Morey Bauzá,20,Spain
207599,Michael Keane,27,England
224490,Zeki Çelik,23,Turkey
224540,Emmanuel Boateng,24,Ghana
215565,Matt Miazga,24,United States
234236,Patrik Schick,24,Czech Republic
215449,Robert Skov,24,Denmark
240915,Juan Miranda González,20,Spain
241187,Lutsharel Geertruida,19,Netherlands
228819,Matías Vargas,23,Argentina
180216,Séamus Coleman,31,Republic of Ireland
156616,Franck Ribéry,37,France
228520,Ezequiel Ávila,26,Argentina
246728,Lassina Traoré,19,Burkina Faso
197853,Serge Aurier,27,Ivory Coast
241470,Alejandro Centelles Plaza,20,Spain
215698,Mike Maignan,24,France
193348,Xherdan Shaqiri,28,Switzerland
225663,Alexandr Golovin,24,Russia
215590,Ayoze Pérez Gutiérrez,26,Spain
175943,Dries Mertens,33,Belgium
201995,Felipe Anderson Pereira Gomes,27,Brazil
230084,Lukas Nmecha,21,Germany
221491,Nico Elvedi,23,Switzerland
221087,Pau López Sabata,25,Spain
234640,Bakery Jatta,22,Gambia
210736,Emerson Palmieri dos Santos,25,Italy
202477,Gerard Deulofeu Lázaro,26,Spain
240787,Hamed Junior Traorè,20,Ivory Coast
234153,Carlos Soler Barragán,23,Spain
190483,Douglas Costa de Souza,29,Brazil
252488,Killian Sardella,18,Belgium
235008,Lucas Robertone,23,Argentina
245336,Max Kilman,23,England
198950,Pablo Sarabia García,28,Spain
228295,Rob Holding,24,England
256831,Dennis Cirkin,18,England
189358,Shinji Kagawa,31,Japan
251470,Charles De Ketelaere,19,Belgium
138956,Giorgio Chiellini,35,Italy
199110,Luis Muriel,29,Colombia
192318,Mario Götze,27,Germany
243576,Pedro Antonio Porro Sauceda,20,Spain
189881,Chris Smalling,30,England
239800,Steven Sessegnon,20,England
1179,Gianluigi Buffon,42,Italy
189456,Liam Cooper,28,Scotland
216266,Kenny Tete,24,Netherlands
200536,Nico Schulz,27,Germany
254909,Oscar Dorley,21,Liberia
259054,Tiago Fontoura F. Morais,16,Portugal
239482,Wenderson Nascimento Galeno,22,Brazil
225201,Alejandro Berenguer Remiro,24,Spain
184432,César Azpilicueta Tanco,30,Spain
254660,Jan Thielmann,18,Germany
193747,Jorge Resurrección,28,Spain
198219,Lorenzo Insigne,29,Italy
189505,Pedro Rodríguez Ledesma,32,Spain
20775,Ricardo Andrade Quaresma Bernardo,36,Portugal
235899,Deyovaisio Zeefuik,22,Netherlands
212404,Federico Bernardeschi,26,Italy
246863,Felix Nmecha,19,England
236537,Gerardo Arteaga,21,Mexico
198861,Nampalys Mendy,28,France
188152,Oscar dos Santos Emboaba,28,Brazil
210761,Rodolfo Pizarro,26,Mexico
222160,Youssouf Koné,24,Mali
168542,David Josué Jiménez Silva,34,Spain
203841,Nick Pope,28,England
199304,Danilo Luiz da Silva,28,Brazil
210935,Domenico Berardi,25,Italy
227647,Maximilian Mittelstädt,23,Germany
240900,Unai Núñez Gestoso,23,Spain
41,Andrés Iniesta Luján,36,Spain
211368,Armindo Tué Na Bangna,25,Portugal
172871,Jan Vertonghen,33,Belgium
225085,Jonathan Bamba,24,France
238370,Marin Pongra?i?,22,Croatia
179591,Pablo Hernández Dominguez,35,Spain
210406,Piotr Zieli?ski,26,Poland
226093,Che Adams,23,England
243349,Dylan Levitt,19,Wales
184484,Gylfi Sigurðsson,30,Iceland
253109,Joey Veerman,21,Netherlands
178603,Mats Hummels,31,Germany
241508,Mikkel Damsgaard,19,Denmark
231864,Mitchell van Bergen,20,Netherlands
221714,Alfredo Morelos,24,Colombia
241390,Eljif Elmas,20,North Macedonia
235073,Gregor Kobel,22,Switzerland
236935,Hannes Wolf,21,Austria
244675,Oihan Sancet Tirapu,20,Spain
231108,Silvan Hefti,22,Switzerland
236316,Yan Valery,21,France
245715,Jamie Shackleton,20,England
225713,Jean-Kévin Augustin,23,France
224030,Maxime Lopez,22,France
212886,Wylan Cyprien,25,France
204105,Kenny Lala,28,France
254548,Melvin Bard,19,France
233409,Robert Gumny,22,Poland
205966,Amin Younes,26,Germany
152908,Ashley Young,34,England
236246,Ovie Ejaria,22,England
257368,Lorenzo Pirola,18,Italy
215716,Aleksandar Mitrovi?,25,Serbia
216349,Alen Halilovi?,24,Croatia
243478,Enzo Loiodice,19,France
204529,Michy Batshuayi,26,Belgium
202934,Ogenyi Onazi,26,Nigeria
237043,Roberto Alvarado,21,Mexico
235410,Youssef En-Nesyri,23,Morocco
228941,André Miguel Valente da Silva,24,Portugal
234867,Daniel Arzani,21,Australia
214026,Johan Mojica,27,Colombia
227903,Maximiliano Romero,21,Argentina
186561,Aaron Ramsey,29,Wales
235842,Andrea Pinamonti,21,Italy
220031,Oliver McBurnie,24,Scotland
167397,Radamel Falcao García Zarate,34,Colombia
233556,Riccardo Orsolini,23,Italy
232381,Wesley Moraes Ferreira da Silva,23,Brazil
214097,Benjamin Bourigeaud,26,France
212722,DeAndre Yedlin,26,United States
246594,Han-Noah Massengo,18,France
244895,Alhassan Yusuf,19,Nigeria
231355,Ayrton Lucas Dantas de Medeiros,23,Brazil
230225,Juan Everton Mestres de Mesquita,24,Brazil
257318,Kays Ruiz-Atil,17,Morocco
230977,Miguel Almirón,26,Paraguay
255570,Ulysses Llanez Jr.,19,United States
219932,Antonio Sanabria,24,Paraguay
228413,Emil Audero,23,Italy
239778,Jakub Moder,21,Poland
185422,Joshua King,28,Norway
235947,Juan Brunetta,23,Argentina
200752,Juan Guilherme Nunes Jesus,29,Brazil
210896,Morgan Sanson,25,France
212187,Philipp Max,26,Germany
240709,Ridle Baku,22,Germany
177388,Dimitri Payet,33,France
243585,Gavin Bazunu,18,Republic of Ireland
224656,Ola Aina,23,Nigeria
234575,Diogo Filipe Pinto Leite,21,Portugal
237286,Aaron Connolly,20,Republic of Ireland
179844,Diego da Silva Costa,31,Spain
254048,Facundo Waller,23,Uruguay
236461,Jean-Philippe Mateta,23,France
219681,Jordan Amavi,26,France
212153,Roberto Gagliardini,26,Italy
207791,Yussuf Poulsen,26,Denmark
205923,Ben Davies,27,Wales
208165,Berat Djimsiti,27,Albania
179944,David Luiz Moreira Marinho,33,Brazil
246416,Leon Dajaku,19,Germany
220253,Munir El Haddadi,24,Spain
239816,Nico Mantl,20,Germany
225014,Gaetano Castrovilli,23,Italy
237034,Juan Camilo Hernández,21,Colombia
246145,Ignacio Aliseda,20,Argentina
247246,Khéphren Thuram,19,France
246683,Lucien Agoume,18,France
240017,Andreas Skov Olsen,20,Denmark
242908,Jack Clarke,19,England
242663,Sebastiaan Bornauw,21,Belgium
186627,Mario Balotelli,29,Italy
238505,Michael Johnston,21,Scotland
221982,Patrick Roberts,23,England
211381,Sofiane Boufal,26,Morocco
170890,Blaise Matuidi,33,France
216380,Daley Sinkgraven,24,Netherlands
180930,Edin Deko,34,Bosnia Herzegovina
168651,Ivan Rakiti?,32,Croatia
252541,Joris Chotard,18,France
167948,Hugo Lloris,33,France
252793,Taylor Harwood-Bellis,18,England
205525,Bernard Anício Caldeira Duarte,27,Brazil
232488,Cristian Romero,22,Argentina
243686,Francisco L. Lima Silva Machado,24,Portugal
229582,Gianluca Mancini,24,Italy
212228,Ivan Toney,24,England
203775,Loris Karius,27,Germany
179645,Simon Kjær,31,Denmark
200260,Steven Berghuis,28,Netherlands
208330,Adnan Januzaj,25,Belgium
235450,Domingos Quina,20,Portugal
220570,Jan Bednarek,24,Poland
231512,Lloyd Kelly,21,England
243656,Nemanja Radonji?,24,Serbia
245152,Santiago Giménez,19,Mexico
189157,Yannick Bolasie,31,DR Congo
202048,Conor Coady,27,England
207863,Felipe Augusto de Almeida Monteiro,31,Brazil
225719,Kelechi Iheanacho,23,Nigeria
247832,Thierry Rendall Correia,21,Portugal
208574,Filip Kosti?,27,Serbia
242660,Jordan Beyer,20,Germany
233195,Xaver Schlager,22,Austria
212300,Jack O'Connell,26,England
210287,Jhon Córdoba,27,Colombia
192638,Marcos Alonso Mendoza,29,Spain
207862,Matthias Ginter,26,Germany
210617,Samuel Castillejo Azuaga,25,Spain
217731,Sandro Ramírez Castillo,24,Spain
231390,Diogo António Cupido Gonçalves,23,Portugal
241410,Eddie Salcedo,18,Italy
233493,Jorge Sánchez,22,Mexico
232708,Milton Valenzuela,21,Argentina
239901,Saa Kalajdi?,22,Austria
240654,Carles Pérez Sayol,22,Spain
225668,Karlan Grant,22,England
227234,Lucas Tousart,23,France
238463,Amadou Haidara,22,Mali
236276,Arnaut Danjuma Groeneveld,23,Netherlands
238095,Nikola Milenkovi?,22,Serbia
235134,Pablo Rosario,23,Netherlands
193283,Thomas Delaney,28,Denmark
124375,Burak Y?lmaz,34,Turkey
232755,Jay Dasilva,22,England
187961,José Paulo Bezerra M. Júnior,31,Brazil
202562,Jérôme Roussillon,27,France
230872,Mile Svilar,20,Belgium
246762,Sekou Koita,20,Mali
248874,Nicolò Armini,19,Italy
257075,Paul Nebel,17,Germany
217940,Dakonam Djené,28,Togo
178088,Juan Manuel Mata García,32,Spain
212100,Max Lowe,23,England
243019,Tudor B?lu??,21,Romania
243627,Yacine Adli,19,France
236245,Alberth Elis,24,Honduras
201976,Alfred Gomis,26,Senegal
234505,Evander da Silva Ferreira,22,Brazil
224069,Karl Toko-Ekambi,27,Cameroon
256899,Lorenzo Colombo,18,Italy
183574,Max Kruse,32,Germany
239380,Noa Lang,21,Netherlands
234078,Orel Mangala,22,Belgium
207566,William Silva de Carvalho,28,Portugal
234577,Diogo Meireles Costa,20,Portugal
251198,Ellis Simms,19,England
236441,Fabricio Bustos,24,Argentina
234833,Florian Müller,22,Germany
177610,Javier Martínez Aginaga,31,Spain
210513,Juan Fernando Quintero,27,Colombia
232244,Santiago Ascacíbar,23,Argentina
183512,Yuri Berchiche Izeta,30,Spain
206467,Alassane Plea,27,France
189513,Daniel Parejo Muñoz,31,Spain
229391,João Maria Palhinha Gonçalves,24,Portugal
212692,Marcos Paulo Mesquita Lopes,24,Portugal
237086,Min Jae Kim,23,Korea Republic
200454,Francisco Alcácer García,26,Spain
225964,Jorge Carrascal,22,Colombia
243580,Loïs Openda,20,Belgium
225859,Moussa Niakhaté,24,France
252339,Tiago Emanuel Embaló Djaló,20,Portugal
223641,Timo Baumgartl,24,Germany
230717,Tino Kadewere,24,Zimbabwe
235866,Christian Kouamé,22,Ivory Coast
205678,Edin Vi?a,30,Bosnia Herzegovina
242794,Imran Louza,21,France
253052,Issa Kabore,19,Burkina Faso
240976,Marcelo Saracchi,22,Uruguay
244884,Matías Pellegrini,20,Argentina
239433,Nemanja Maksimovi?,25,Serbia
194957,Phil Jones,28,England
202024,Remo Freuler,28,Switzerland
247028,Alex Král,22,Czech Republic
235997,Francisco José Beltrán Peinado,21,Spain
200724,José Ignacio Fernández Iglesias,30,Spain
241788,Mehdi Taremi,27,Iran
254824,Pedro Manuel Mineiro Mendes,20,Portugal
222558,Rick Karsdorp,25,Netherlands
232862,Shoya Nakajima,25,Japan
212419,Tyrone Mings,27,England
241928,Albert Sambi Lokonga,20,Belgium
213874,Thiago Henrique Mendes Ribeiro,28,Brazil
228579,Benjamin Henrichs,23,Germany
244269,Filip Benkovi?,22,Croatia
208141,Gabriel Appelt Pires,26,Brazil
244749,Nayef Aguerd,24,Morocco
210315,Raúl de Tomás Gómez,25,Spain
257315,Gustavo Maia Da Silva,19,Brazil
216189,Ander Capa Rodríguez,28,Spain
247185,Ante Palaversa,20,Croatia
244389,Fernando Dos Santos Pedro,21,Brazil
242162,Håkon Evjen,20,Norway
242214,James Sands,19,United States
202651,Jesús Joaquín Fernández Sáez,26,Spain
218659,Matt Targett,24,England
185195,Odion Ighalo,31,Nigeria
190286,Sergio Canales Madrazo,29,Spain
199434,Duan Tadi?,31,Serbia
189362,Givanildo Vieira de Souza,33,Brazil
227503,Jacob Bruun Larsen,21,Denmark
138412,James Milner,34,England
200610,Kevin Volland,27,Germany
247827,Michael Olise,18,France
238873,Pietro Pellegri,19,Italy
223710,Vedat Muriqi,26,Kosovo
184826,Adrien S. Perruchet Silva,31,Portugal
205989,Calum Chambers,25,England
228174,Cameron Carter-Vickers,22,United States
220633,Demarai Gray,24,England
245132,Denys Popov,21,Ukraine
254088,Diallo Amad Traore,17,Ivory Coast
245226,Gonçalo Bento Soares Cardoso,19,Portugal
254905,Indiana Vassilev,19,United States
231836,Jesper Karlsson,21,Sweden
210881,John McGinn,25,Scotland
189805,Luuk de Jong,29,Netherlands
207993,Sead Kolainac,27,Bosnia Herzegovina
226103,Sergio Akieme Rodríguez,22,Spain
186942,?lkay Gündo?an,29,Germany
234826,Antonio Martínez López,23,Spain
169416,Carlos Vela,31,Mexico
208618,Lucas Vázquez Iglesias,29,Spain
223724,Stefan Lainer,27,Austria
250959,Angelo Stiller,19,Germany
229980,César Montes,23,Mexico
228332,Hamza Choudhury,22,England
197061,Joel Matip,28,Cameroon
224294,Lewis Cook,23,England
233943,Ronaldo Augusto Vieira Nan,21,England
240334,Zech Medley,19,England
156321,Adebayo Akinfenwa,38,England
254588,Billy Koumetio,17,France
212455,Hachim Mastour,18,Morocco
232229,Justin Bijlow,22,Netherlands
240277,Matteo Gabbia,20,Italy
225309,Nadiem Amiri,23,Germany
233486,Robin Le Normand,23,France
206003,Yvon Mvogo,26,Switzerland
178372,Branislav Ivanovi?,36,Serbia
255391,Eugenio Pizzuto,18,Mexico
178509,Olivier Giroud,33,France
238049,Paxton Pomykal,20,United States
251809,Sven Botman,20,Netherlands
191210,Sébastien Corchia,29,France
243647,Altay Bay?nd?r,22,Turkey
234111,David Turnbull,20,Scotland
216452,Gonçalo Mendes Paciência,25,Portugal
252448,Jamie Leweling,19,Germany
188081,Alex Teixeira dos Santos,30,Brazil
186153,Wojciech Szcz?sny,30,Poland
254267,Bartosz Bia?ek,18,Poland
238858,Bruno Vinícius Souza Ramos,23,Brazil
254529,Cody Drameh,18,England
198951,Cédric Bakambu,29,DR Congo
202429,Danny da Costa,26,Germany
251341,Marley Aké,19,France
220407,Martin Dúbravka,31,Slovakia
239249,Oriol Busquets Mas,21,Spain
224158,Sofyan Amrabat,23,Morocco
215930,Tin Jedvaj,24,Croatia
205659,Alessio Cragno,26,Italy
236804,Facundo Medina,21,Argentina
246352,Hugo Guillamón Sammartín,20,Spain
216409,Matteo Politano,26,Italy
229699,Nicolás Benedetti,23,Colombia
230258,Rosberto J. Dourado Santos,20,Brazil
246430,Duan Vlahovi?,20,Serbia
189575,Iker Muniain Goñi,27,Spain
242654,Johan Carbonero,20,Colombia
240099,Kevin Rüegg,21,Switzerland
227927,Kyle Walker-Peters,23,England
244973,Marcel Ruiz,19,Mexico
239613,Matteo Pessina,23,Italy
241509,Mauro Jaqueson J. Ferreira Santos,21,Brazil
238581,Ruben Vargas,21,Switzerland
246814,Ísak Bergmann Jóhannesson,17,Iceland
245437,Adolfo Gaich,21,Argentina
235944,Brais Méndez Portela,23,Spain
247429,Daniel Hoyo-Kowalski,16,Poland
252293,Ismail Jakobs,20,Germany
245553,James Scott,19,Scotland
234319,Lewis Travis,22,England
212150,Max Meyer,24,Germany
248484,Nathan Collins,19,Republic of Ireland
222227,Patrick Berg,22,Norway
243497,Sebastian Walukiewicz,20,Poland
254333,Ajdin Hasi?,18,Bosnia Herzegovina
212491,Arthur Masuaku,26,DR Congo
221014,Carlos Fernández Luna,24,Spain
180818,David McGoldrick,32,Republic of Ireland
247393,Evelio Cardozo,19,Argentina
244938,Francisco Montero Rubio,21,Spain
235024,Sergio Díaz,22,Paraguay
226601,Vitor Hugo Franchescoli Souza,27,Brazil
245999,Víctor Mollejo Carpintero,19,Spain
229764,Iñigo Córdoba Kerejeta,23,Spain
246685,Leif Davis,20,England
256853,Malik Tillman,18,Germany
226356,Mohamed Fares,24,Algeria
179846,Sami Khedira,33,Germany
173771,?ukasz Piszczek,35,Poland
230613,Amadou Diawara,22,Guinea
257345,Amar Dedi?,17,Bosnia Herzegovina
246126,Clinton Mola,19,England
162895,Francesc Fàbregas i Soler,33,Spain
202695,James Tarkowski,27,England
150724,Joe Hart,33,England
252324,Rodrigo Riquelme Reche,20,Spain
184134,Fernando Reges,32,Brazil
219391,Gonzalo Escalante,27,Argentina
247495,Jon Moncayola Tollar,22,Spain
189712,Kevin Strootman,30,Netherlands
221908,Lewis Morgan,23,Scotland
187598,Rafael Tolói,29,Brazil
227950,Yeray Álvarez López,25,Spain
227127,Alejandro Remiro Gargallo,25,Spain
215502,Bart?omiej Dr?gowski,22,Poland
235389,Carlos Rodríguez,23,Mexico
248856,Danny Leyva,17,United States
215061,Darío Benedetto,30,Argentina
208448,Emil Forsberg,28,Sweden
189053,Francesco Caputo,32,Italy
200855,George Baldock,27,England
244622,Javier Puado Díaz,22,Spain
251805,Jurriën Timber,19,Netherlands
184344,Leonardo Bonucci,33,Italy
230430,Marvin Oswaldo Rangel Azevedo,28,Brazil
228813,Aleix García Serrano,23,Spain
199652,Dennis Praet,26,Belgium
189461,Jack Wilshere,28,England
244349,Johan Vásquez,21,Mexico
192064,Ricardo Goulart Pereira,29,China PR
187936,Steven Nzonzi,31,France
239641,Alfa Semedo Esteves,21,Guinea Bissau
241568,Cristian Ferreira,20,Argentina
212883,Daniel Amartey,25,Ghana
223061,Franco Cervi,26,Argentina
